state_date,state_step,factor_1,factor_2,prediction_date,target_quarter,stage,cutoff_month,fallback_used
,176,-5.407826434878099,-0.47143022900486664,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,177,-5.833084583090236,-0.5723867000124644,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,178,-5.444492494713135,-0.34264066980792923,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,179,-5.047527829886267,-0.20345501712407896,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,180,-5.2210411818195706,-0.32828336952183007,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,181,-4.836071809108055,-0.19692433776678822,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,182,-4.459684683534437,-0.11695064077988053,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,183,-3.359255275329904,0.2033901362974027,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,184,-3.034613134884976,0.12348907786380423,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,185,-2.748791622432303,0.07341043877680682,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,186,-6.030120839615335,-1.2586770566695817,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,187,-5.733809372513685,-0.7602407392340811,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,188,-5.38322959372522,-0.451749281502824,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,189,4.95492821519797,3.4028447356973337,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,190,5.134439848166512,2.056863573899648,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,191,5.086318334286621,1.2223013541867687,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,192,6.054404928984242,1.1492385401668335,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,193,5.774368569793335,0.686271545688752,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,194,5.432286224578526,0.4074161743059636,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,195,14.284830211208112,3.6384696910893157,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,196,13.731107999552933,2.1938530998173658,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,197,12.984692069733239,1.303446308380206,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,198,16.01483783255258,2.198691133728663,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,199,15.070386064202394,1.3192715513312965,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,200,14.049965833263775,0.7835147374715346,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,201,11.351878110375976,-0.14769239437621895,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,202,10.37207956432204,-0.09393606915331809,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,203,9.472725042666294,-0.05604653546336361,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,204,3.2460216821232883,-2.0233505620521597,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,205,2.5974016201139842,-1.2210417117941814,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,206,2.1312245546680275,-0.7255146767568965,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,207,0.47332239034266155,-0.9148655990792558,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,208,0.23990273754982505,-0.5478252992029367,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,209,0.09316686030897037,-0.325298953476657,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,210,6.545819450917811,2.2171642153307642,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,211,6.363861444404241,1.3403634355369094,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,212,6.062543979604481,0.796526721853359,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,213,2.352057701062398,-0.7601853413355936,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,214,2.0277448404768816,-0.4637422299252394,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,215,1.7725912974628057,-0.27578555772345326,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,216,3.4582730465660725,0.5331782303130986,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,217,3.2507600485484116,0.3235324610849486,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,218,3.028385567088167,0.19232099846929762,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,219,2.315128079570911,-0.06589474362310206,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,220,2.105659093495424,-0.040950526910549005,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,221,1.916770446026576,-0.024389001307064152,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,222,0.4837733624482021,-0.4793830891733166,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,223,0.3534854548606071,-0.28922796397872735,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,224,0.26493665851956383,-0.17184928019455345,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,225,0.8638943097300263,0.14109252156026506,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,226,0.8084246439472949,0.08621844112963115,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,227,0.7508141232796018,0.051280740201167886,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,228,0.6188735698547735,0.002882901141752145,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,229,0.5651950436433187,0.0014273801209953331,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,230,0.5160157295916261,0.0008330474860262052,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,231,-0.3801043443997101,-0.3130186225621821,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,232,-0.4046251434787929,-0.18895690967759476,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,233,-0.4070317803820537,-0.11227661092399502,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,234,-1.5157794988240334,-0.47904652376351625,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,235,-1.4754207558714296,-0.28848832103964883,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,236,-1.4066539476361624,-0.17138391991407562,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,237,-0.3628158022724862,0.2519834146376845,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,238,-0.29154210450531487,0.15315426667339338,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,239,-0.24013077620721582,0.09105322440752266,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,240,-0.9201968493266846,-0.2104619302588387,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,241,-0.8773557674917262,-0.12759966428596264,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,242,-0.8252051374297834,-0.07584527733961323,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,243,2.5073424079896838,1.1618687897067816,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,244,2.500164420875708,0.7018178889012442,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,245,2.420211979233041,0.41703570737109386,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,246,2.41997639908131,0.2919702795209754,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,247,2.275723952240002,0.17370100283739023,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,248,2.1206575133555923,0.10308871545717803,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,249,1.1949411149581355,-0.22205094096941086,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,250,1.056813056171801,-0.13466908094304614,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,251,0.9422944677970365,-0.08004941426423356,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,252,2.1180050862699975,0.42128284643307984,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,253,2.0096363932302093,0.25479331726134374,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,254,1.8840643333401703,0.15141927645798445,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,255,2.4910555754888817,0.3620858821653859,2022-04-01,2022-Q2,Mid,2022-05-31,full_ar1
,0,-3.7950515366366537,2.2869544315333634,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,1,-3.9071243467765653,-0.17013057705963786,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,2,-2.525522379199704,1.7932556898371153,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,3,-8.643758141015157,4.668865598634737,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,4,-6.364277338644118,-2.6965199376518796,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,5,-8.586867642484998,-1.1963077742092794,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,6,-7.453090212512306,-4.06539417391741,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,7,-8.997901415518763,-1.1142492151881045,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,8,-5.490902056091612,-2.1966672981701474,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,9,-7.653596858533199,1.7339117379774698,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,10,-3.9541236069054753,-5.128433601339289,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,11,-6.5594156043891605,-1.9914103809008195,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,12,-8.39618096377655,-1.3908161167051425,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,13,-10.685821092636372,-3.343678194976836,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,14,-5.958011930706954,-6.249200372781646,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,15,-8.127356880815675,-7.250253465518258,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,16,-7.022445817593315,-0.778606762566108,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,17,-5.9137703366041485,-2.1541183483113455,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,18,-5.332748368120581,-4.935082157259284,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,19,-6.2258331050213815,-3.880389471025229,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,20,-8.239253002617787,-4.263786855206542,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,21,-11.379802900934623,-1.4677195278306527,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,22,-9.453327353273071,-0.6577284337598597,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,23,-8.470519283874644,-2.0858982479840837,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,24,-11.771715259377165,-0.922201259559329,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,25,-6.686885395607188,-2.980831044896391,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,26,-8.655172886518425,-0.904405642732637,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,27,4.629700617137429,-1.943741147978856,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,28,4.13200196819194,-6.923817161904022,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,29,3.0787590106913427,-5.8711117088325935,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,30,-0.379374476876599,0.2847563407189071,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,31,5.361001007677028,-6.543849885093879,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,32,-1.4015676475274663,0.4778421450032986,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,33,3.4991383938590985,-3.987596294221701,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,34,2.2443895964704095,-2.146014128250538,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,35,1.2541877840276647,-0.6930718186071408,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,36,6.906028401462307,-2.7210548037900235,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,37,5.470022372781617,-0.516324902239663,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,38,6.476757519892852,-3.734178843946119,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,39,8.467345315131315,-2.7018866854005603,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,40,7.640352853176758,3.082690833864774,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,41,8.033452902466742,0.5417718001730673,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,42,3.063884175008668,5.477443914743606,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,43,1.8382422627740636,5.410009872011674,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,44,5.187709619709045,1.6868629545901723,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,45,6.813808823329813,0.9612015945232923,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,46,3.950217140191349,1.5209147137043753,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,47,1.4205489912508638,3.1453844680556786,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,48,2.614212440071394,0.28115151089766854,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,49,1.0416112093427132,3.7240016584037843,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,50,2.8619408975148906,2.0026880393447244,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,51,3.872258895028648,4.984093479687132,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,52,4.961184567963003,2.5290966941768476,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,53,2.7089758796074506,2.854688383753976,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,54,6.729415929753799,-2.4013883622155454,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,55,4.87251626570868,-1.3695154246505967,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,56,1.4813253431816997,-2.767975135121744,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,57,4.580604904211682,-2.181934522980851,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,58,5.177952650957536,-4.787416042260017,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,59,2.6770868567039656,-2.515576995026528,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,60,1.8147319818942167,1.9309917700148382,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,61,3.5499051533717636,-3.7299208191501307,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,62,6.157402131626929,1.2342766922664736,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,63,4.14800349743593,-3.571942757937914,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,64,4.4389323661455595,-4.959692899731117,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,65,-10.234640384930593,1.6556046678352792,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,66,-23.442706360429977,1.65517890227474,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,67,-20.0039637219676,0.20727008232934674,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,68,-14.927204377288714,0.5267468512132726,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,69,-15.245402412023079,1.0648036198646431,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,70,-13.077560569473382,0.9753498255890523,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,71,-9.451321484691704,0.1736096884711347,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,72,-11.157488898949328,2.393714567243423,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,73,-11.562542560411647,4.040027454131258,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,74,-10.489429398869088,4.292271206853005,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,75,-9.206253637286528,7.450062375455298,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,76,-6.508813069827483,5.057192546325296,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,77,2.3352171072939445,2.0381400856230196,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,78,21.293725791139472,-0.8391442011075547,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,79,13.233408912675625,2.216149620051093,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,80,5.521641513821058,3.942612263411206,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,81,4.779865287081152,3.584529749742269,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,82,1.8647499617380787,6.772871043634927,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,83,2.373545185337023,4.791943377192211,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,84,4.481560527028142,2.3826941893776246,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,85,9.64845123138653,-3.162349297457401,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,86,6.858109807700646,0.4733953052243261,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,87,12.054020985793015,-3.2078928933138995,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,88,7.638419099184768,3.341804485496108,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,89,6.730789813687974,8.512570865381933,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,90,10.034409504751611,5.037388149699566,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,91,14.748828170385808,5.952546426967071,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,92,24.72556919498217,-1.140973136583236,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,93,25.930264671774736,2.118680971667268,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,94,22.67886938653334,0.744253503416874,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,95,19.635149291660316,0.7956183133595682,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,96,6.024001473124692,1.7889200671269316,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,97,5.115879581712866,1.2619688921099848,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,98,4.4186249213646684,0.9481602287741623,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,99,1.7934540715499168,0.9161790747586543,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,100,1.5408353920564486,0.669852174531902,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,101,1.332106099117712,0.4958632212914218,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,102,8.687263099909938,-0.41689490992621453,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,103,7.553681686228503,-0.279498698392835,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,104,6.5368170662965825,-0.21459553632290845,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,105,-1.0014093594339002,0.530668643045269,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,106,-0.9006512857730946,0.36610931131430047,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,107,-0.781505560050457,0.27766797080936134,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,108,2.8126601250765964,-0.15665841268046923,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,109,2.45102876493305,-0.10199632100981684,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,110,2.121453034833019,-0.07931679550823764,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,111,2.7620648317650343,-0.15266902158111312,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,112,2.394032442212508,-0.10956218512329224,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,113,2.071217264167781,-0.08173046877590683,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,114,6.092692009770024,-0.5026527944550089,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,115,5.292524916314681,-0.35498298325748556,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,116,4.579692660680144,-0.26658680838622467,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,117,9.786727304552343,-0.794692991516301,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,118,8.495815511645997,-0.5651206758326015,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,119,7.351149753026124,-0.42317156515141263,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,120,3.1357364396864456,0.021506001746828762,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,121,2.6958082079247414,0.0034049124415834898,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,122,2.3307453838152288,0.0062658023204354985,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,123,9.275699782389555,-0.7436368693472643,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,124,8.061172456140879,-0.5214011507870926,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,125,6.975698250608419,-0.3927507444487949,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,126,6.12430920534982,-0.29649464091960187,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,127,5.298110433381266,-0.21910304074152687,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,128,4.582989497661289,-0.1614858710140106,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,129,6.709399437447407,-0.40165368272673607,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,130,5.817939646066997,-0.2861277700769379,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,131,5.033617847222328,-0.21409943010438978,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,132,1.0598545290218815,0.18204265066631425,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,133,0.8997617676920026,0.12185257220516169,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,134,0.7771083097976283,0.09362124402666044,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,135,4.126108836715178,-0.2875401767001392,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,136,3.587009159271439,-0.19901603095450798,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,137,3.1040830715690237,-0.15073286260589258,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,138,5.352674674524629,-0.3845186388320123,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,139,4.643954794836794,-0.27414385648694284,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,140,4.018073117826533,-0.20506281045006056,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,141,2.4513926397034753,-0.04496896796088333,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,142,2.115204102556472,-0.03720438904824013,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,143,1.8293143701529408,-0.026225634651626112,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,144,2.00345177460964,-0.06304691343901911,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,145,1.7351955238225323,-0.04484041176067814,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,146,1.5011270943769517,-0.033575166839747,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,147,7.192884796161204,-0.6312335909810081,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,148,6.252448720128423,-0.4439122636908148,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,149,5.410624039787673,-0.33396211414360655,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,150,4.9021015584579715,-0.26717266929394945,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,151,4.241558268046601,-0.19684168683078437,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,152,3.6691017125998204,-0.14525694229176062,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,153,9.531296905377271,-0.7613983849872209,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,154,8.277609279700757,-0.5381747910056163,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,155,7.1625912457428935,-0.40401604290570114,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,156,5.097893618848345,-0.18286839783577935,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,157,4.404098326388339,-0.1395718209896333,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,158,3.809220462764865,-0.10153446607954379,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,159,11.465480831867993,-0.9161813384465273,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,160,9.96008410689121,-0.6455242733302122,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,161,8.6186215646469,-0.48525116089816545,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,162,4.020204756931872,-0.0016320922606131716,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,163,3.459796470762225,-0.014695006481281048,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,164,2.9915312432368872,-0.006773195423293631,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,165,3.957982296847671,-0.14725028794926337,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,166,3.430801989356805,-0.10319041830606218,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,167,2.968201396708393,-0.07774640502519523,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,168,5.0528385567050815,-0.31262357944041286,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,169,4.383645282649762,-0.22157675633576362,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,170,3.7928342362438934,-0.16615021288155238,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,171,3.050650944424241,-0.09803388518143252,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,172,2.637678735178846,-0.07340491076936559,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,173,2.281553367690935,-0.053812965971940005,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,174,8.448987413674844,-0.7062088903583376,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
,175,7.342002270216126,-0.49699634685748095,2022-07-01,2022-Q3,Mid,2022-08-31,full_ar1
